TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0101,16,5,1220,33999,0,0,1,X,02,2021
1,0101,18,5,1220,16947,0,0,1,X,02,2021
1,0101,19,5,1220,26641,0,0,1,X,02,2021
1,0101,19,5,1220,21926,0,0,2,X,02,2021
1,0101,20,5,1220,8142,0,0,1,X,02,2021
1,0101,21,5,1220,16426,0,0,1,X,02,2021
1,0101,23,5,1220,9495,0,0,1,X,02,2021
1,0101,25,6,1220,17983,0,0,1,X,02,2021
1,0101,27,5,1220,5976,0,0,1,X,02,2021
1,0101,27,5,1220,17923,0,0,2,X,02,2021
1,0101,28,5,1220,7885,0,0,1,X,02,2021
1,0101,33,5,1220,5076,0,0,1,X,02,2021
1,0101,38,5,1220,13092,0,0,2,X,02,2021
1,0101,38,6,1220,15480,0,0,1,X,02,2021
1,0101,39,5,1220,450268,0,0,1,X,02,2021
1,0101,39,5,1220,63531,0,0,2,X,02,2021
1,0101,39,6,1220,412419,0,0,1,X,02,2021
1,0101,42,5,1220,10216,0,0,1,X,02,2021
1,0101,48,5,1220,30131,0,0,1,X,02,2021
1,0101,56,5,1220,13874,0,0,1,X,02,2021
1,0101,57,5,1220,6244,0,0,2,X,02,2021
1,0101,63,5,1220,20916,0,0,1,X,02,2021
1,0101,63,5,1220,7033,0,0,2,X,02,2021
1,0101,64,5,1220,327771,0,0,2,X,02,2021
1,0101,70,5,1220,7136,0,0,2,X,02,2021
1,0101,72,5,1220,425606,0,0,1,X,02,2021
1,0101,72,5,1220,241677,0,0,2,X,02,2021
1,0101,72,6,1220,238456,0,0,1,X,02,2021
1,0101,73,5,1220,2888,0,0,1,X,02,2021
1,0101,73,5,1220,4816,0,0,2,X,02,2021
1,0101,76,5,1220,63065,0,0,1,X,02,2021
1,0101,83,5,1220,14585,0,0,2,X,02,2021
1,0101,84,5,1220,131540,0,0,1,X,02,2021
1,0101,84,5,1220,437113,0,0,2,X,02,2021
1,0101,85,5,1220,31292,0,0,2,X,02,2021
1,0101,87,5,1220,9000,0,0,2,X,02,2021
1,0101,90,5,1220,40515,0,0,1,X,02,2021
1,0101,90,5,1220,35174,0,0,2,X,02,2021
1,0101,94,5,1220,6341,0,0,1,X,02,2021
1,0101,94,5,1220,20088,0,0,2,X,02,2021
1,0101,95,5,1220,18900,0,0,1,X,02,2021
1,0101,95,5,1220,638708,0,0,2,X,02,2021
1,0102,72,6,1220,176604,0,0,1,X,02,2021
1,0102,88,5,1220,14558,0,0,1,X,02,2021
1,0102,98,8,1220,38935,0,0,1,X,02,2021
1,0103,40,5,1220,78395,0,0,1,X,02,2021
1,0103,40,5,1220,10172,0,0,2,X,02,2021
1,0103,73,5,1220,17427,0,692,1,X,02,2021
1,0103,87,5,1220,18773,0,0,2,X,02,2021
1,0103,89,5,1220,2687,0,38,1,X,02,2021
1,0103,94,5,1220,4458,0,0,1,X,02,2021
1,0104,01,5,1220,2956,0,0,2,X,02,2021
1,0104,03,5,1220,106908,0,0,1,X,02,2021
1,0104,08,5,1220,26704,0,0,1,X,02,2021
1,0104,10,6,1220,40486,0,0,1,X,02,2021
1,0104,19,5,1220,156034,0,0,1,X,02,2021
1,0104,25,5,1220,10740,0,0,1,X,02,2021
1,0104,27,5,1220,8976,0,0,1,X,02,2021
1,0104,28,5,1220,19004,0,0,1,X,02,2021
1,0104,29,5,1220,28860,0,0,1,X,02,2021
1,0104,31,5,1220,14532,0,0,1,X,02,2021
1,0104,38,5,1220,187342,0,0,1,X,02,2021
1,0104,39,5,1220,104171,0,1713,1,X,02,2021
1,0104,39,5,1220,9681,0,323,2,X,02,2021
1,0104,40,5,1220,5029,0,0,1,X,02,2021
1,0104,42,5,1220,3005,0,0,2,X,02,2021
1,0104,44,5,1220,11842587,0,726,1,X,02,2021
1,0104,44,5,1220,39914,0,0,2,X,02,2021
1,0104,44,6,1220,81083,0,0,1,X,02,2021
1,0104,46,5,1220,12295,0,0,2,X,02,2021
1,0104,47,5,1220,1185862,0,0,1,X,02,2021
1,0104,47,6,1220,202281,0,0,1,X,02,2021
1,0104,48,5,1220,3572045,0,0,1,X,02,2021
1,0104,48,5,1220,11120,0,442,2,X,02,2021
1,0104,49,5,1220,115012,0,0,1,X,02,2021
1,0104,51,5,1220,14092,0,0,1,X,02,2021
1,0104,54,5,1220,694788,0,0,1,X,02,2021
1,0104,55,5,1220,343747,0,0,1,X,02,2021
1,0104,55,5,1220,17931,0,0,2,X,02,2021
1,0104,56,5,1220,23261,0,0,1,X,02,2021
1,0104,56,5,1220,2743,0,0,2,X,02,2021
1,0104,58,5,1220,6381,0,0,1,X,02,2021
1,0104,59,5,1220,29713,0,0,2,X,02,2021
1,0104,68,5,1220,151465,0,0,1,X,02,2021
1,0104,69,5,1220,4120,0,0,1,X,02,2021
1,0104,70,5,1220,3180,0,74,1,X,02,2021
1,0104,73,5,1220,6361,0,0,1,X,02,2021
1,0104,73,5,1220,11022,0,0,2,X,02,2021
1,0104,74,5,1220,45959,0,0,1,X,02,2021
1,0104,76,5,1220,55369,0,210,1,X,02,2021
1,0104,80,5,1220,11421,0,679,1,X,02,2021
1,0104,82,5,1220,6488,0,0,1,X,02,2021
1,0104,83,5,1220,9067,0,0,1,X,02,2021
1,0104,84,5,1220,542569,0,403,1,X,02,2021
1,0104,84,5,1220,556572,0,0,2,X,02,2021
1,0104,85,5,1220,4199,0,90,1,X,02,2021
1,0104,85,5,1220,8022,0,172,2,X,02,2021
1,0104,87,5,1220,906343,0,0,1,X,02,2021
1,0104,87,5,1220,90376,0,0,2,X,02,2021
1,0104,89,5,1220,175837,0,0,1,X,02,2021
1,0104,90,5,1220,15551,0,0,1,X,02,2021
1,0104,90,5,1220,6144,0,0,2,X,02,2021
1,0104,92,5,1220,3986,0,0,1,X,02,2021
1,0104,94,5,1220,19857,0,149,1,X,02,2021
1,0104,94,5,1220,4792,0,0,2,X,02,2021
1,0104,95,5,1220,7487,0,0,1,X,02,2021
1,0104,96,5,1220,11077,0,0,1,X,02,2021
1,0105,25,6,1220,724643,0,0,2,X,02,2021
1,0105,39,5,1220,7412,0,0,1,X,02,2021
1,0105,44,6,1220,880418,0,0,1,X,02,2021
1,0105,48,5,1220,29777,0,0,1,X,02,2021
1,0105,54,5,1220,58762,0,0,1,X,02,2021
1,0105,59,5,1220,17578,0,0,1,X,02,2021
1,0105,73,5,1220,8628,0,0,1,X,02,2021
1,0105,87,5,1220,14507,0,0,1,X,02,2021
1,0106,01,5,1220,30613,0,0,1,X,02,2021
1,0106,03,5,1220,229070,0,0,1,X,02,2021
1,0106,03,5,1220,816316,0,937,2,X,02,2021
1,0106,04,5,1220,12926,0,0,1,X,02,2021
1,0106,05,5,1220,704724,0,0,1,X,02,2021
1,0106,06,5,1220,126466,0,0,1,X,02,2021
1,0106,06,5,1220,1031325,0,0,2,X,02,2021
1,0106,07,5,1220,547184,0,8159,1,X,02,2021
1,0106,07,5,1220,8214,0,0,2,X,02,2021
1,0106,08,5,1220,537716,0,0,1,X,02,2021
1,0106,08,5,1220,1931329,0,0,2,X,02,2021
1,0106,09,5,1220,87060,0,0,2,X,02,2021
1,0106,10,5,1220,42028,0,0,1,X,02,2021
1,0106,11,5,1220,40132,0,0,1,X,02,2021
1,0106,12,5,1220,85914,0,0,1,X,02,2021
1,0106,12,5,1220,33455,0,0,2,X,02,2021
1,0106,14,5,1220,21438,0,0,1,X,02,2021
1,0106,15,5,1220,719817,0,0,1,X,02,2021
1,0106,16,5,1220,87031,0,0,1,X,02,2021
1,0106,17,5,1220,2696,0,0,2,X,02,2021
1,0106,19,5,1220,1157507,0,0,1,X,02,2021
1,0106,20,5,1220,403919,0,0,1,X,02,2021
1,0106,21,5,1220,122409,0,0,1,X,02,2021
1,0106,22,5,1220,723808,0,0,1,X,02,2021
1,0106,22,5,1220,130642,0,0,2,X,02,2021
1,0106,23,5,1220,35605,0,0,1,X,02,2021
1,0106,25,5,1220,128545,0,101,1,X,02,2021
1,0106,27,5,1220,896942,0,0,1,X,02,2021
1,0106,28,5,1220,257226,0,0,1,X,02,2021
1,0106,29,5,1220,100243,0,0,1,X,02,2021
1,0106,31,5,1220,88150,0,0,1,X,02,2021
1,0106,32,5,1220,276828,0,0,1,X,02,2021
1,0106,32,5,1220,5793,0,0,2,X,02,2021
1,0106,33,5,1220,269140,0,0,1,X,02,2021
1,0106,33,5,1220,161034,0,0,2,X,02,2021
1,0106,34,5,1220,379308,0,0,1,X,02,2021
1,0106,35,5,1220,17421,0,0,1,X,02,2021
1,0106,38,5,1220,622281,0,206,1,X,02,2021
1,0106,39,5,1220,3476643,0,2526,1,X,02,2021
1,0106,39,5,1220,605495,0,0,2,X,02,2021
